,lsat,pass_bar,bar
2692,43.0,1.0,b'a Passed 1st time'
2693,29.0,1.0,b'b Passed 2nd time'
2694,37.0,1.0,b'a Passed 1st time'
2695,35.0,1.0,b'b Passed 2nd time'
2696,44.0,1.0,b'a Passed 1st time'
2697,37.0,1.0,b'a Passed 1st time'
2698,,1.0,b'a Passed 1st time'
2699,34.0,1.0,b'a Passed 1st time'
2700,34.0,1.0,b'a Passed 1st time'
2702,45.0,1.0,b'a Passed 1st time'
2703,36.0,1.0,b'a Passed 1st time'
2705,42.0,1.0,b'a Passed 1st time'
2706,36.0,1.0,b'a Passed 1st time'
2707,39.0,1.0,b'a Passed 1st time'
2708,26.5,1.0,b'a Passed 1st time'
2709,38.0,1.0,b'a Passed 1st time'
2710,33.0,1.0,b'b Passed 2nd time'
2711,36.0,1.0,b'a Passed 1st time'
2712,34.5,1.0,b'a Passed 1st time'
2713,41.0,1.0,b'a Passed 1st time'
2714,35.5,1.0,b'a Passed 1st time'
2715,36.0,1.0,b'a Passed 1st time'
2716,42.0,1.0,b'a Passed 1st time'
2720,36.5,1.0,b'a Passed 1st time'
2721,26.5,1.0,b'a Passed 1st time'
2722,40.0,1.0,b'a Passed 1st time'
2723,41.0,1.0,b'a Passed 1st time'
2724,31.0,1.0,b'a Passed 1st time'
2725,42.0,1.0,b'a Passed 1st time'
2726,41.0,1.0,b'a Passed 1st time'
2727,42.0,1.0,b'a Passed 1st time'
2728,30.5,1.0,b'a Passed 1st time'
2730,32.5,1.0,b'a Passed 1st time'
2731,39.0,1.0,b'a Passed 1st time'
2732,37.0,1.0,b'a Passed 1st time'
2735,37.0,0.0,b'c Failed'
2736,45.0,1.0,b'a Passed 1st time'
2737,32.0,1.0,b'a Passed 1st time'
2738,38.0,1.0,b'a Passed 1st time'
2739,38.0,1.0,b'b Passed 2nd time'
2741,37.0,1.0,b'a Passed 1st time'
2742,46.0,1.0,b'a Passed 1st time'
2743,31.0,1.0,b'a Passed 1st time'
2745,37.0,1.0,b'a Passed 1st time'
2746,41.0,1.0,b'a Passed 1st time'
2747,38.0,1.0,b'a Passed 1st time'
2748,21.0,1.0,b'a Passed 1st time'
2749,35.0,1.0,b'a Passed 1st time'
2750,40.0,1.0,b'a Passed 1st time'
2752,43.0,1.0,b'a Passed 1st time'
2753,40.0,1.0,b'a Passed 1st time'
2754,33.5,0.0,b'c Failed'
2755,42.0,1.0,b'a Passed 1st time'
2756,26.0,0.0,b'c Failed'
2757,42.0,1.0,b'a Passed 1st time'
2759,46.0,1.0,b'a Passed 1st time'
2761,41.0,1.0,b'a Passed 1st time'
2762,47.0,1.0,b'a Passed 1st time'
2763,34.0,1.0,b'a Passed 1st time'
2765,40.0,1.0,b'a Passed 1st time'
2766,41.0,1.0,b'a Passed 1st time'
2767,33.0,1.0,b'a Passed 1st time'
2768,29.7,1.0,b'a Passed 1st time'
2769,30.0,1.0,b'a Passed 1st time'
2770,36.0,1.0,b'a Passed 1st time'
2772,26.0,1.0,b'a Passed 1st time'
2773,42.0,1.0,b'a Passed 1st time'
2774,35.0,1.0,b'a Passed 1st time'
2775,38.0,1.0,b'a Passed 1st time'
2776,30.0,0.0,b'c Failed'
2777,28.0,0.0,b'c Failed'
2778,34.0,1.0,b'a Passed 1st time'
2780,38.0,1.0,b'a Passed 1st time'
2781,46.0,1.0,b'a Passed 1st time'
2782,36.0,1.0,b'a Passed 1st time'
2783,43.0,1.0,b'a Passed 1st time'
2784,41.0,1.0,b'a Passed 1st time'
2785,28.0,1.0,b'a Passed 1st time'
2786,34.0,1.0,b'a Passed 1st time'
2787,41.0,1.0,b'a Passed 1st time'
2789,38.0,1.0,b'a Passed 1st time'
2790,39.0,1.0,b'a Passed 1st time'
2791,28.0,0.0,b'c Failed'
2792,37.0,1.0,b'a Passed 1st time'
2793,31.0,1.0,b'a Passed 1st time'
2794,36.0,1.0,b'a Passed 1st time'
2795,40.0,1.0,b'a Passed 1st time'
2796,37.5,1.0,b'a Passed 1st time'
2797,37.0,1.0,b'a Passed 1st time'
2798,29.0,1.0,b'a Passed 1st time'
2800,35.0,1.0,b'a Passed 1st time'
2802,38.0,1.0,b'a Passed 1st time'
2803,31.0,1.0,b'b Passed 2nd time'
2804,44.0,1.0,b'a Passed 1st time'
2805,38.0,1.0,b'a Passed 1st time'
2807,34.0,1.0,b'a Passed 1st time'
2808,35.0,1.0,b'a Passed 1st time'
2809,36.0,1.0,b'a Passed 1st time'
2810,45.0,1.0,b'a Passed 1st time'
2811,33.0,1.0,b'a Passed 1st time'
2812,36.0,1.0,b'a Passed 1st time'
2813,42.0,0.0,b'c Failed'
2814,37.0,1.0,b'a Passed 1st time'
2816,40.0,1.0,b'a Passed 1st time'
2817,37.0,1.0,b'a Passed 1st time'
2819,35.5,1.0,b'a Passed 1st time'
2820,47.0,1.0,b'a Passed 1st time'
2821,48.0,1.0,b'a Passed 1st time'
2822,39.0,1.0,b'a Passed 1st time'
2823,39.0,1.0,b'a Passed 1st time'
2824,35.0,1.0,b'a Passed 1st time'
2826,37.0,1.0,b'a Passed 1st time'
2827,41.0,1.0,b'a Passed 1st time'
2829,33.0,1.0,b'a Passed 1st time'
2832,32.0,1.0,b'a Passed 1st time'
2833,39.0,1.0,b'b Passed 2nd time'
2835,41.0,1.0,b'a Passed 1st time'
2837,26.0,1.0,b'a Passed 1st time'
2838,40.5,1.0,b'a Passed 1st time'
2839,45.0,1.0,b'a Passed 1st time'
2840,44.0,1.0,b'a Passed 1st time'
2841,30.5,1.0,b'a Passed 1st time'
2843,36.0,1.0,b'a Passed 1st time'
2844,36.0,1.0,b'a Passed 1st time'
2845,39.0,1.0,b'a Passed 1st time'
2846,40.0,1.0,b'a Passed 1st time'
2847,40.0,1.0,b'a Passed 1st time'
2849,43.0,1.0,b'a Passed 1st time'
2850,42.0,1.0,b'a Passed 1st time'
2851,38.0,1.0,b'a Passed 1st time'
2852,39.0,1.0,b'a Passed 1st time'
2854,34.0,1.0,b'a Passed 1st time'
2855,38.0,1.0,b'a Passed 1st time'
2856,44.0,1.0,b'a Passed 1st time'
2857,37.0,0.0,b'c Failed'
2858,45.0,1.0,b'a Passed 1st time'
2859,38.0,1.0,b'a Passed 1st time'
2861,34.0,1.0,b'a Passed 1st time'
2862,39.0,1.0,b'a Passed 1st time'
2863,33.0,1.0,b'a Passed 1st time'
2864,29.5,1.0,b'a Passed 1st time'
2865,42.0,1.0,b'a Passed 1st time'
2866,34.0,1.0,b'b Passed 2nd time'
2867,37.0,0.0,b'c Failed'
2868,23.0,1.0,b'a Passed 1st time'
2869,39.0,1.0,b'a Passed 1st time'
2870,48.0,1.0,b'a Passed 1st time'
2871,37.5,1.0,b'a Passed 1st time'
2873,42.0,1.0,b'a Passed 1st time'
2874,34.0,1.0,b'a Passed 1st time'
2875,43.0,1.0,b'a Passed 1st time'
2876,39.0,1.0,b'a Passed 1st time'
2877,36.0,1.0,b'a Passed 1st time'
2879,43.0,1.0,b'a Passed 1st time'
2880,30.0,1.0,b'a Passed 1st time'
2881,34.0,1.0,b'b Passed 2nd time'
2882,35.0,1.0,b'a Passed 1st time'
2883,41.0,1.0,b'a Passed 1st time'
2884,38.0,1.0,b'a Passed 1st time'
2886,37.0,1.0,b'a Passed 1st time'
2887,37.0,1.0,b'a Passed 1st time'
2888,46.0,1.0,b'a Passed 1st time'
2889,36.0,1.0,b'a Passed 1st time'
2890,38.0,1.0,b'a Passed 1st time'
2891,26.0,1.0,b'b Passed 2nd time'
2892,42.0,1.0,b'a Passed 1st time'
2893,35.5,1.0,b'b Passed 2nd time'
2894,48.0,1.0,b'a Passed 1st time'
2897,22.0,1.0,b'a Passed 1st time'
2898,,1.0,b'a Passed 1st time'
2899,42.0,1.0,b'a Passed 1st time'
2900,35.0,1.0,b'a Passed 1st time'
2901,39.0,1.0,b'a Passed 1st time'
2902,37.0,1.0,b'a Passed 1st time'
2903,34.0,1.0,b'a Passed 1st time'
2904,24.0,1.0,b'a Passed 1st time'
2905,32.0,1.0,b'a Passed 1st time'
2906,35.0,1.0,b'a Passed 1st time'
2907,30.0,1.0,b'a Passed 1st time'
2908,37.0,1.0,b'a Passed 1st time'
2910,32.5,1.0,b'a Passed 1st time'
2911,31.0,1.0,b'a Passed 1st time'
2912,34.0,1.0,b'a Passed 1st time'
2914,42.0,1.0,b'a Passed 1st time'
2915,39.0,1.0,b'a Passed 1st time'
2916,45.0,1.0,b'a Passed 1st time'
2917,31.0,1.0,b'a Passed 1st time'
2918,35.0,1.0,b'a Passed 1st time'
2919,36.0,0.0,b'c Failed'
2921,43.0,1.0,b'a Passed 1st time'
2922,34.0,1.0,b'b Passed 2nd time'
2923,37.0,1.0,b'a Passed 1st time'
2924,42.0,1.0,b'a Passed 1st time'
2925,39.5,1.0,b'a Passed 1st time'
2926,35.0,1.0,b'a Passed 1st time'
2929,44.0,1.0,b'a Passed 1st time'
2930,39.0,1.0,b'a Passed 1st time'
2931,34.0,1.0,b'a Passed 1st time'
2932,38.0,1.0,b'a Passed 1st time'
2933,39.0,1.0,b'a Passed 1st time'
2934,40.0,1.0,b'a Passed 1st time'
2935,37.0,1.0,b'a Passed 1st time'
2936,42.0,1.0,b'a Passed 1st time'
2937,42.5,1.0,b'a Passed 1st time'
2938,28.5,1.0,b'a Passed 1st time'
2940,43.0,1.0,b'a Passed 1st time'
2941,35.0,1.0,b'a Passed 1st time'
2942,42.0,0.0,b'c Failed'
2943,46.0,1.0,b'a Passed 1st time'
2944,40.0,1.0,b'a Passed 1st time'
2945,45.0,1.0,b'a Passed 1st time'
2946,35.0,1.0,b'a Passed 1st time'
2947,35.5,1.0,b'a Passed 1st time'
2948,46.0,1.0,b'a Passed 1st time'
2949,29.3,1.0,b'a Passed 1st time'
2950,40.0,1.0,b'a Passed 1st time'
2951,41.0,1.0,b'a Passed 1st time'
2952,39.0,1.0,b'a Passed 1st time'
2953,42.0,1.0,b'a Passed 1st time'
2954,40.0,1.0,b'a Passed 1st time'
2955,41.0,1.0,b'a Passed 1st time'
2957,41.0,1.0,b'a Passed 1st time'
2958,45.0,1.0,b'a Passed 1st time'
2959,41.0,1.0,b'a Passed 1st time'
2960,42.0,1.0,b'a Passed 1st time'
2961,39.0,1.0,b'a Passed 1st time'
2962,37.0,1.0,b'a Passed 1st time'
2963,42.0,1.0,b'b Passed 2nd time'
2964,34.0,1.0,b'a Passed 1st time'
2966,32.0,1.0,b'a Passed 1st time'
2967,40.0,1.0,b'a Passed 1st time'
2968,35.0,1.0,b'a Passed 1st time'
2969,31.0,1.0,b'a Passed 1st time'
2970,39.0,1.0,b'a Passed 1st time'
2971,46.0,1.0,b'a Passed 1st time'
2972,39.0,1.0,b'a Passed 1st time'
2973,32.0,1.0,b'a Passed 1st time'
2974,32.0,1.0,b'a Passed 1st time'
2975,38.0,1.0,b'a Passed 1st time'
2976,31.0,1.0,b'b Passed 2nd time'
2977,35.0,1.0,b'a Passed 1st time'
2978,44.0,1.0,b'a Passed 1st time'
2979,33.0,1.0,b'a Passed 1st time'
2980,38.0,1.0,b'a Passed 1st time'
2981,28.0,1.0,b'b Passed 2nd time'
2982,40.0,1.0,b'a Passed 1st time'
2983,41.0,1.0,b'a Passed 1st time'
2984,35.0,1.0,b'a Passed 1st time'
2985,34.0,1.0,b'a Passed 1st time'
2986,40.0,1.0,b'a Passed 1st time'
2987,43.0,1.0,b'a Passed 1st time'
2991,34.0,1.0,b'a Passed 1st time'
2992,28.5,1.0,b'a Passed 1st time'
2993,44.0,1.0,b'a Passed 1st time'
2995,40.0,1.0,b'a Passed 1st time'
2996,40.0,1.0,b'a Passed 1st time'
2998,42.0,1.0,b'a Passed 1st time'
2999,45.0,0.0,b'c Failed'
3000,28.5,1.0,b'a Passed 1st time'
3001,33.5,1.0,b'a Passed 1st time'
3002,30.7,1.0,b'a Passed 1st time'
3003,34.0,1.0,b'a Passed 1st time'
3004,40.0,1.0,b'a Passed 1st time'
3006,24.5,1.0,b'a Passed 1st time'
3007,48.0,1.0,b'a Passed 1st time'
3008,42.0,1.0,b'a Passed 1st time'
3009,37.0,1.0,b'a Passed 1st time'
3012,27.0,1.0,b'a Passed 1st time'
3013,33.0,1.0,b'a Passed 1st time'
3014,42.0,1.0,b'a Passed 1st time'
3015,40.5,1.0,b'a Passed 1st time'
3016,39.0,1.0,b'a Passed 1st time'
3017,36.0,1.0,b'a Passed 1st time'
3018,38.0,1.0,b'a Passed 1st time'
3019,36.0,1.0,b'a Passed 1st time'
3020,43.0,1.0,b'b Passed 2nd time'
3021,42.0,1.0,b'a Passed 1st time'
3025,37.5,1.0,b'a Passed 1st time'
3026,40.0,1.0,b'a Passed 1st time'
3027,41.0,1.0,b'a Passed 1st time'
3028,38.0,1.0,b'a Passed 1st time'
3029,40.0,1.0,b'a Passed 1st time'
3030,35.0,1.0,b'a Passed 1st time'
3031,44.0,1.0,b'a Passed 1st time'
3033,31.0,1.0,b'a Passed 1st time'
3034,45.0,1.0,b'a Passed 1st time'
3035,30.5,1.0,b'a Passed 1st time'
3036,36.0,1.0,b'a Passed 1st time'
3037,38.0,1.0,b'a Passed 1st time'
3038,39.0,1.0,b'a Passed 1st time'
3041,33.0,0.0,b'c Failed'
3043,37.0,1.0,b'a Passed 1st time'
3044,40.0,1.0,b'a Passed 1st time'
3045,35.0,1.0,b'a Passed 1st time'
3046,42.0,1.0,b'a Passed 1st time'
3047,48.0,1.0,b'a Passed 1st time'
3048,38.0,1.0,b'a Passed 1st time'
3049,33.0,1.0,b'a Passed 1st time'
3051,34.0,1.0,b'a Passed 1st time'
3052,28.0,1.0,b'a Passed 1st time'
3053,37.0,1.0,b'a Passed 1st time'
3054,35.5,1.0,b'a Passed 1st time'
3055,39.0,1.0,b'a Passed 1st time'
3056,35.0,0.0,b'c Failed'
3057,42.0,1.0,b'a Passed 1st time'
3058,29.0,1.0,b'a Passed 1st time'
3060,37.0,1.0,b'a Passed 1st time'
3061,33.0,1.0,b'a Passed 1st time'
3062,39.0,1.0,b'a Passed 1st time'
3063,37.0,1.0,b'a Passed 1st time'
3064,42.0,1.0,b'a Passed 1st time'
3065,39.0,1.0,b'a Passed 1st time'
3066,32.5,1.0,b'a Passed 1st time'
3067,40.0,1.0,b'b Passed 2nd time'
3068,32.0,1.0,b'a Passed 1st time'
3069,41.0,1.0,b'a Passed 1st time'
3070,24.0,1.0,b'a Passed 1st time'
3072,40.0,1.0,b'a Passed 1st time'
3073,38.0,1.0,b'a Passed 1st time'
3074,27.0,1.0,b'a Passed 1st time'
3075,39.0,1.0,b'a Passed 1st time'
3076,42.0,1.0,b'a Passed 1st time'
3077,29.0,1.0,b'a Passed 1st time'
3079,40.0,1.0,b'a Passed 1st time'
3080,32.5,1.0,b'a Passed 1st time'
3081,37.0,1.0,b'a Passed 1st time'
3084,31.0,0.0,b'c Failed'
3085,42.0,0.0,b'c Failed'
3086,42.0,1.0,b'a Passed 1st time'
3087,38.0,1.0,b'a Passed 1st time'
3089,35.0,1.0,b'a Passed 1st time'
3090,39.0,1.0,b'a Passed 1st time'
3092,39.0,1.0,b'a Passed 1st time'
3093,27.0,0.0,b'c Failed'
3095,39.5,1.0,b'a Passed 1st time'
3097,42.0,1.0,b'a Passed 1st time'
3098,40.0,1.0,b'a Passed 1st time'
3099,38.0,1.0,b'a Passed 1st time'
3101,39.0,1.0,b'a Passed 1st time'
3102,40.0,0.0,b'c Failed'
3103,40.0,1.0,b'a Passed 1st time'
3104,36.0,0.0,b'c Failed'
3105,28.0,1.0,b'a Passed 1st time'
3107,40.0,1.0,b'a Passed 1st time'
3108,37.0,1.0,b'a Passed 1st time'
3109,41.0,1.0,b'a Passed 1st time'
3110,42.0,1.0,b'a Passed 1st time'
3112,30.0,1.0,b'a Passed 1st time'
3113,37.0,1.0,b'a Passed 1st time'
3114,42.0,1.0,b'a Passed 1st time'
3115,44.0,1.0,b'a Passed 1st time'
3117,37.0,1.0,b'a Passed 1st time'
3118,24.0,1.0,b'a Passed 1st time'
3119,40.0,1.0,b'a Passed 1st time'
3120,32.0,1.0,b'a Passed 1st time'
3121,42.0,1.0,b'a Passed 1st time'
3122,46.0,1.0,b'a Passed 1st time'
3123,34.0,1.0,b'a Passed 1st time'
3124,31.5,1.0,b'a Passed 1st time'
3126,39.5,1.0,b'a Passed 1st time'
3127,,1.0,b'a Passed 1st time'
3128,28.5,1.0,b'a Passed 1st time'
3129,32.0,1.0,b'a Passed 1st time'
3130,38.0,1.0,b'a Passed 1st time'
3131,47.0,1.0,b'a Passed 1st time'
3132,34.0,1.0,b'b Passed 2nd time'
3133,42.0,1.0,b'a Passed 1st time'
3134,30.0,1.0,b'a Passed 1st time'
3136,27.0,1.0,b'a Passed 1st time'
3137,39.0,1.0,b'a Passed 1st time'
3138,41.0,1.0,b'a Passed 1st time'
3139,36.0,1.0,b'b Passed 2nd time'
3142,40.0,1.0,b'a Passed 1st time'
3143,37.0,1.0,b'a Passed 1st time'
3145,43.0,1.0,b'a Passed 1st time'
3146,34.0,1.0,b'a Passed 1st time'
3147,47.0,1.0,b'a Passed 1st time'
3148,28.0,1.0,b'a Passed 1st time'
3150,37.0,1.0,b'a Passed 1st time'
3151,34.0,1.0,b'a Passed 1st time'
3152,34.0,1.0,b'a Passed 1st time'
3153,,1.0,b'a Passed 1st time'
3154,40.0,1.0,b'a Passed 1st time'
3155,37.0,1.0,b'a Passed 1st time'
3156,31.0,1.0,b'a Passed 1st time'
3157,34.0,1.0,b'a Passed 1st time'
3158,39.0,1.0,b'a Passed 1st time'
3159,48.0,1.0,b'a Passed 1st time'
3160,34.0,1.0,b'a Passed 1st time'
3161,39.0,1.0,b'a Passed 1st time'
3162,43.0,1.0,b'a Passed 1st time'
3163,31.0,1.0,b'a Passed 1st time'
3164,31.0,1.0,b'a Passed 1st time'
3165,30.0,1.0,b'a Passed 1st time'
3166,45.0,1.0,b'a Passed 1st time'
3167,27.0,1.0,b'b Passed 2nd time'
3168,36.0,1.0,b'a Passed 1st time'
3169,38.0,1.0,b'a Passed 1st time'
3170,42.0,1.0,b'a Passed 1st time'
3171,36.0,1.0,b'a Passed 1st time'
3172,42.0,1.0,b'a Passed 1st time'
3173,27.0,1.0,b'a Passed 1st time'
3174,36.0,1.0,b'a Passed 1st time'
3175,39.0,1.0,b'a Passed 1st time'
3176,45.0,1.0,b'a Passed 1st time'
3178,42.0,1.0,b'a Passed 1st time'
3179,41.5,1.0,b'a Passed 1st time'
3181,39.0,1.0,b'a Passed 1st time'
3182,35.0,1.0,b'a Passed 1st time'
3183,44.0,1.0,b'a Passed 1st time'
3185,34.0,1.0,b'a Passed 1st time'
3186,42.0,1.0,b'a Passed 1st time'
3187,38.0,1.0,b'a Passed 1st time'
3188,31.0,1.0,b'a Passed 1st time'
3189,29.0,1.0,b'a Passed 1st time'
3190,46.0,1.0,b'a Passed 1st time'
3191,42.0,1.0,b'b Passed 2nd time'
3192,40.0,1.0,b'a Passed 1st time'
3193,30.0,1.0,b'a Passed 1st time'
3194,37.0,1.0,b'a Passed 1st time'
3195,30.0,1.0,b'a Passed 1st time'
3196,21.0,1.0,b'b Passed 2nd time'
3197,39.0,1.0,b'a Passed 1st time'
3198,35.0,1.0,b'a Passed 1st time'
3199,41.0,1.0,b'a Passed 1st time'
3200,47.0,1.0,b'a Passed 1st time'
3201,40.0,1.0,b'a Passed 1st time'
3202,45.0,1.0,b'a Passed 1st time'
3203,31.0,1.0,b'a Passed 1st time'
3204,40.0,1.0,b'a Passed 1st time'
3205,38.0,1.0,b'b Passed 2nd time'
3206,41.0,1.0,b'a Passed 1st time'
3207,38.0,1.0,b'a Passed 1st time'
3209,39.0,1.0,b'b Passed 2nd time'
3211,46.0,1.0,b'a Passed 1st time'
3212,41.0,1.0,b'a Passed 1st time'
3213,39.0,1.0,b'a Passed 1st time'
3214,36.0,1.0,b'a Passed 1st time'
3215,35.0,1.0,b'a Passed 1st time'
3216,27.0,0.0,b'c Failed'
3217,36.0,1.0,b'a Passed 1st time'
3218,40.0,1.0,b'a Passed 1st time'
3219,33.0,1.0,b'a Passed 1st time'
3220,33.0,1.0,b'a Passed 1st time'
3221,48.0,1.0,b'a Passed 1st time'
3222,34.0,1.0,b'a Passed 1st time'
3224,35.0,1.0,b'a Passed 1st time'
3225,46.0,1.0,b'a Passed 1st time'
3226,41.0,1.0,b'a Passed 1st time'
3227,35.0,1.0,b'a Passed 1st time'
3228,35.0,1.0,b'a Passed 1st time'
3231,40.0,1.0,b'a Passed 1st time'
3232,35.0,1.0,b'a Passed 1st time'
3233,36.0,1.0,b'a Passed 1st time'
3234,34.0,1.0,b'a Passed 1st time'
3235,42.0,1.0,b'a Passed 1st time'
3237,40.0,1.0,b'a Passed 1st time'
3238,45.0,1.0,b'a Passed 1st time'
3239,47.0,1.0,b'a Passed 1st time'
3240,30.0,1.0,b'a Passed 1st time'
3241,33.0,0.0,b'c Failed'
3242,23.5,0.0,b'c Failed'
3243,35.5,1.0,b'a Passed 1st time'
3245,36.0,1.0,b'a Passed 1st time'
3246,40.0,1.0,b'a Passed 1st time'
3247,29.0,1.0,b'b Passed 2nd time'
3251,38.0,1.0,b'b Passed 2nd time'
3252,33.0,1.0,b'a Passed 1st time'
3253,41.0,1.0,b'a Passed 1st time'
3254,31.0,1.0,b'a Passed 1st time'
3255,39.0,1.0,b'a Passed 1st time'
3256,32.0,1.0,b'a Passed 1st time'
3257,35.0,0.0,b'c Failed'
3258,41.0,0.0,b'c Failed'
3259,41.0,1.0,b'a Passed 1st time'
3260,44.0,1.0,b'a Passed 1st time'
3261,43.0,1.0,b'a Passed 1st time'
3262,34.0,1.0,b'a Passed 1st time'
3264,32.5,1.0,b'a Passed 1st time'
3265,43.0,1.0,b'a Passed 1st time'
3266,37.0,1.0,b'a Passed 1st time'
3268,41.0,1.0,b'a Passed 1st time'
3269,30.0,1.0,b'a Passed 1st time'
3271,41.0,1.0,b'a Passed 1st time'
3272,36.0,1.0,b'a Passed 1st time'
3273,22.0,1.0,b'a Passed 1st time'
3274,47.0,1.0,b'a Passed 1st time'
3275,30.5,0.0,b'c Failed'
3276,38.0,1.0,b'a Passed 1st time'
3277,38.0,1.0,b'a Passed 1st time'
3280,29.0,0.0,b'c Failed'
3283,40.0,1.0,b'a Passed 1st time'
3284,42.0,1.0,b'a Passed 1st time'
3287,34.0,1.0,b'a Passed 1st time'
3289,46.0,1.0,b'a Passed 1st time'
3291,31.0,1.0,b'a Passed 1st time'
3292,34.0,1.0,b'a Passed 1st time'
3293,26.0,0.0,b'c Failed'
3294,38.0,1.0,b'a Passed 1st time'
3295,37.0,1.0,b'a Passed 1st time'
3296,38.0,1.0,b'a Passed 1st time'
3297,33.0,1.0,b'a Passed 1st time'
3298,41.0,1.0,b'a Passed 1st time'
3299,34.0,1.0,b'a Passed 1st time'
3300,37.0,1.0,b'a Passed 1st time'
3301,36.0,1.0,b'a Passed 1st time'
3302,25.0,1.0,b'a Passed 1st time'
3303,30.5,1.0,b'a Passed 1st time'
3305,44.0,1.0,b'a Passed 1st time'
3306,41.5,1.0,b'a Passed 1st time'
3307,38.0,1.0,b'a Passed 1st time'
3308,39.0,1.0,b'a Passed 1st time'
3309,38.0,1.0,b'a Passed 1st time'
3310,41.0,1.0,b'a Passed 1st time'
3311,42.0,1.0,b'a Passed 1st time'
3312,38.0,1.0,b'a Passed 1st time'
3313,39.0,1.0,b'a Passed 1st time'
3314,30.5,1.0,b'a Passed 1st time'
3316,41.0,1.0,b'a Passed 1st time'
3317,42.0,1.0,b'a Passed 1st time'
3318,41.0,1.0,b'a Passed 1st time'
3319,39.0,1.0,b'a Passed 1st time'
3320,34.0,1.0,b'a Passed 1st time'
3321,39.0,1.0,b'a Passed 1st time'
3322,41.0,1.0,b'a Passed 1st time'
3323,39.0,1.0,b'a Passed 1st time'
3325,38.0,1.0,b'a Passed 1st time'
3326,43.0,1.0,b'a Passed 1st time'
3327,35.0,1.0,b'a Passed 1st time'
3328,28.0,1.0,b'a Passed 1st time'
3330,32.0,1.0,b'a Passed 1st time'
3332,33.0,1.0,b'a Passed 1st time'
3333,39.0,1.0,b'a Passed 1st time'
3334,31.0,1.0,b'a Passed 1st time'
3335,34.5,1.0,b'a Passed 1st time'
3336,39.0,1.0,b'a Passed 1st time'
3337,39.0,1.0,b'a Passed 1st time'
3338,48.0,1.0,b'a Passed 1st time'
3339,34.0,1.0,b'a Passed 1st time'
3340,31.5,1.0,b'a Passed 1st time'
3342,31.0,1.0,b'a Passed 1st time'
3343,30.5,1.0,b'a Passed 1st time'
3344,39.0,1.0,b'a Passed 1st time'
3345,47.0,1.0,b'a Passed 1st time'
3346,41.0,1.0,b'a Passed 1st time'
3347,36.0,1.0,b'a Passed 1st time'
3348,39.0,1.0,b'a Passed 1st time'
3349,39.0,1.0,b'b Passed 2nd time'
3351,36.0,1.0,b'a Passed 1st time'
3352,36.0,1.0,b'a Passed 1st time'
3353,34.5,1.0,b'a Passed 1st time'
3354,41.0,1.0,b'a Passed 1st time'
3355,39.0,1.0,b'a Passed 1st time'
3356,28.3,1.0,b'b Passed 2nd time'
3357,39.0,1.0,b'a Passed 1st time'
3358,38.0,1.0,b'a Passed 1st time'
3359,37.0,1.0,b'a Passed 1st time'
3360,31.0,1.0,b'a Passed 1st time'
3361,34.5,1.0,b'a Passed 1st time'
3362,32.0,0.0,b'c Failed'
3363,38.0,1.0,b'a Passed 1st time'
3364,41.0,1.0,b'a Passed 1st time'
3365,47.0,1.0,b'a Passed 1st time'
3366,32.0,1.0,b'a Passed 1st time'
3367,29.0,1.0,b'a Passed 1st time'
3369,30.0,1.0,b'a Passed 1st time'
3372,41.0,1.0,b'a Passed 1st time'
3373,43.0,1.0,b'a Passed 1st time'
3374,38.0,1.0,b'a Passed 1st time'
3375,31.0,1.0,b'a Passed 1st time'
3376,38.0,1.0,b'a Passed 1st time'
3377,35.0,1.0,b'a Passed 1st time'
3378,42.0,1.0,b'a Passed 1st time'
3379,39.0,1.0,b'a Passed 1st time'
3381,40.0,1.0,b'a Passed 1st time'
3382,44.0,1.0,b'a Passed 1st time'
3383,31.0,1.0,b'a Passed 1st time'
3384,34.0,1.0,b'a Passed 1st time'
3385,48.0,1.0,b'a Passed 1st time'
3387,31.0,1.0,b'a Passed 1st time'
3388,30.0,1.0,b'a Passed 1st time'
3389,34.5,1.0,b'a Passed 1st time'
3390,47.0,1.0,b'a Passed 1st time'
3391,43.0,1.0,b'a Passed 1st time'
3392,42.0,1.0,b'a Passed 1st time'
3394,39.0,1.0,b'a Passed 1st time'
3395,40.0,1.0,b'b Passed 2nd time'
3396,32.0,1.0,b'a Passed 1st time'
3397,42.0,1.0,b'a Passed 1st time'
3398,38.5,1.0,b'a Passed 1st time'
3399,41.0,1.0,b'a Passed 1st time'
3401,31.5,1.0,b'a Passed 1st time'
3402,39.0,1.0,b'a Passed 1st time'
3404,35.5,1.0,b'a Passed 1st time'
3405,35.0,0.0,b'c Failed'
3406,34.0,1.0,b'a Passed 1st time'
3407,41.0,1.0,b'a Passed 1st time'
3408,43.0,1.0,b'a Passed 1st time'
3409,23.0,0.0,b'c Failed'
3410,31.5,1.0,b'a Passed 1st time'
3411,36.0,1.0,b'a Passed 1st time'
3412,42.0,1.0,b'a Passed 1st time'
3413,38.0,1.0,b'a Passed 1st time'
3414,44.0,1.0,b'a Passed 1st time'
3416,32.7,1.0,b'a Passed 1st time'
3417,43.0,1.0,b'a Passed 1st time'
3418,48.0,1.0,b'a Passed 1st time'
3421,34.0,1.0,b'a Passed 1st time'
3422,38.0,1.0,b'a Passed 1st time'
3424,39.0,1.0,b'a Passed 1st time'
3425,42.0,1.0,b'a Passed 1st time'
3426,24.5,1.0,b'a Passed 1st time'
